"deviceid","fromts","tots","metrics"
demo_t_afm16,1611722280000,1611722340000,"{""F"": {""avgvalue"": 49.98786666666665, ""maxvalue"": 50.053, ""minvalue"": 49.917}, ""I1"": {""avgvalue"": 262.2780246666667, ""maxvalue"": 488.34536, ""minvalue"": 84.29016}, ""I2"": {""avgvalue"": 234.07998733333338, ""maxvalue"": 429.77180000000004, ""minvalue"": 117.3104}, ""I3"": {""avgvalue"": 216.60306133333336, ""maxvalue"": 337.83888, ""minvalue"": 93.5406}, ""P1"": {""avgvalue"": 57.875538, ""maxvalue"": 115.1752, ""minvalue"": 13.53968}, ""P2"": {""avgvalue"": 51.012230666666674, ""maxvalue"": 102.87896, ""minvalue"": 19.96412}, ""P3"": {""avgvalue"": 46.097397999999984, ""maxvalue"": 78.88308, ""minvalue"": 12.1204}, ""S1"": {""avgvalue"": 62.67042266666668, ""maxvalue"": 116.48143999999999, ""minvalue"": 20.221600000000002}, ""S2"": {""avgvalue"": 56.877855333333336, ""maxvalue"": 104.46152000000001, ""minvalue"": 28.47352}, ""S3"": {""avgvalue"": 51.91550399999999, ""maxvalue"": 80.86128, ""minvalue"": 22.482400000000002}, ""PF1"": {""avgvalue"": 0.8875761714872195, ""maxvalue"": 0.993594306049822, ""minvalue"": 0.6659613059250302}, ""PF2"": {""avgvalue"": 0.8711828868672513, ""maxvalue"": 0.9848503066009379, ""minvalue"": 0.6583143507972665}, ""PF3"": {""avgvalue"": 0.8635852144308974, ""maxvalue"": 0.9755358807082946, ""minvalue"": 0.5391061452513967}, ""Iavg"": {""avgvalue"": 262.2780246666667, ""maxvalue"": 488.34536, ""minvalue"": 84.29016}, ""Psum"": {""avgvalue"": 154.9851666666667, ""maxvalue"": 278.07212000000004, ""minvalue"": 77.75896}, ""Ssum"": {""avgvalue"": 171.46378199999998, ""maxvalue"": 286.63804, ""minvalue"": 96.9946}, ""Vll1"": {""avgvalue"": 417.0639, ""maxvalue"": 418.311, ""minvalue"": 415.93}, ""Vll2"": {""avgvalue"": 418.7803833333331, ""maxvalue"": 420.159, ""minvalue"": 417.726}, ""Vll3"": {""avgvalue"": 414.49965000000003, ""maxvalue"": 415.821, ""minvalue"": 412.989}, ""Vln1"": {""avgvalue"": 239.1234, ""maxvalue"": 240.744, ""minvalue"": 238.086}, ""Vln2"": {""avgvalue"": 243.02486666666664, ""maxvalue"": 244.231, ""minvalue"": 242.053}, ""Vln3"": {""avgvalue"": 239.74745000000004, ""maxvalue"": 241.211, ""minvalue"": 238.784}, ""engy"": {""avgvalue"": 990829.1465321275, ""maxvalue"": 990829.1465321275, ""minvalue"": 990829.1465321275}, ""PFavg"": {""avgvalue"": 0.8915333333333332, ""maxvalue"": 0.972, ""minvalue"": 0.741}, ""Vllavg"": {""avgvalue"": 416.78131111111105, ""maxvalue"": 417.613, ""minvalue"": 415.811}, ""Vlnavg"": {""avgvalue"": 240.6319055555556, ""maxvalue"": 241.11533333333335, ""minvalue"": 240.07433333333336}, ""apparentEngy"": {""avgvalue"": 1098129.4305833972, ""maxvalue"": 1098129.4305833972, ""minvalue"": 1098129.4305833972}}"
demo_t_afm16,1611722340000,1611722400000,"{""F"": {""avgvalue"": 50.075766666666645, ""maxvalue"": 50.132, ""minvalue"": 49.948}, ""I1"": {""avgvalue"": 260.9593293333334, ""maxvalue"": 473.34872, ""minvalue"": 75.49188000000001}, ""I2"": {""avgvalue"": 228.41521800000007, ""maxvalue"": 419.46632, ""minvalue"": 95.28016000000001}, ""I3"": {""avgvalue"": 214.19687933333333, ""maxvalue"": 332.63276, ""minvalue"": 97.97428000000001}, ""P1"": {""avgvalue"": 56.70023599999998, ""maxvalue"": 111.34440000000001, ""minvalue"": 11.147}, ""P2"": {""avgvalue"": 49.63136333333334, ""maxvalue"": 99.99016, ""minvalue"": 14.682640000000001}, ""P3"": {""avgvalue"": 46.171502, ""maxvalue"": 77.4952, ""minvalue"": 14.58844}, ""S1"": {""avgvalue"": 62.52545933333333, ""maxvalue"": 113.17815999999999, ""minvalue"": 18.11152}, ""S2"": {""avgvalue"": 55.61651733333334, ""maxvalue"": 101.94952000000002, ""minvalue"": 23.22344}, ""S3"": {""avgvalue"": 51.52572533333334, ""maxvalue"": 79.8816, ""minvalue"": 23.63164}, ""PF1"": {""avgvalue"": 0.8667393355682778, ""maxvalue"": 0.9922998599974545, ""minvalue"": 0.6154646324549237}, ""PF2"": {""avgvalue"": 0.862669164314272, ""maxvalue"": 0.9840807610172781, ""minvalue"": 0.6322336398053001}, ""PF3"": {""avgvalue"": 0.8822669785304812, ""maxvalue"": 0.970125786163522, ""minvalue"": 0.6173266011161308}, ""Iavg"": {""avgvalue"": 260.9593293333334, ""maxvalue"": 473.34872, ""minvalue"": 75.49188000000001}, ""Psum"": {""avgvalue"": 152.50310133333332, ""maxvalue"": 248.83872000000002, ""minvalue"": 77.21888}, ""Ssum"": {""avgvalue"": 169.66770199999993, ""maxvalue"": 262.82428, ""minvalue"": 96.70572}, ""Vll1"": {""avgvalue"": 418.1734, ""maxvalue"": 419.373, ""minvalue"": 417.001}, ""Vll2"": {""avgvalue"": 419.70376666666675, ""maxvalue"": 420.794, ""minvalue"": 418.739}, ""Vll3"": {""avgvalue"": 415.77126666666663, ""maxvalue"": 417.61, ""minvalue"": 414.573}, ""Vln1"": {""avgvalue"": 239.73003333333332, ""maxvalue"": 240.682, ""minvalue"": 238.528}, ""Vln2"": {""avgvalue"": 243.49078333333338, ""maxvalue"": 244.433, ""minvalue"": 242.68}, ""Vln3"": {""avgvalue"": 240.58126666666672, ""maxvalue"": 241.693, ""minvalue"": 239.609}, ""engy"": {""avgvalue"": 990833.2058687083, ""maxvalue"": 990833.2058687083, ""minvalue"": 990833.2058687083}, ""PFavg"": {""avgvalue"": 0.8857666666666667, ""maxvalue"": 0.97, ""minvalue"": 0.711}, ""Vllavg"": {""avgvalue"": 417.8828111111113, ""maxvalue"": 418.8793333333333, ""minvalue"": 417.0503333333333}, ""Vlnavg"": {""avgvalue"": 241.26736111111111, ""maxvalue"": 241.843, ""minvalue"": 240.78533333333334}, ""apparentEngy"": {""avgvalue"": 1098133.9326536655, ""maxvalue"": 1098133.9326536655, ""minvalue"": 1098133.9326536655}}"
demo_t_afm16,1611722400000,1611722460000,"{""F"": {""avgvalue"": 50.07868333333333, ""maxvalue"": 50.116, ""minvalue"": 50.053}, ""I1"": {""avgvalue"": 261.042016, ""maxvalue"": 453.00780000000003, ""minvalue"": 89.67212}, ""I2"": {""avgvalue"": 226.94465133333338, ""maxvalue"": 418.98904000000005, ""minvalue"": 102.25096}, ""I3"": {""avgvalue"": 209.1314313333333, ""maxvalue"": 346.5618, ""minvalue"": 90.65180000000001}, ""P1"": {""avgvalue"": 58.00668533333331, ""maxvalue"": 107.25612000000001, ""minvalue"": 14.883600000000001}, ""P2"": {""avgvalue"": 49.247236666666666, ""maxvalue"": 99.43752, ""minvalue"": 16.805280000000003}, ""P3"": {""avgvalue"": 45.392572666666666, ""maxvalue"": 81.35112000000001, ""minvalue"": 12.490920000000001}, ""S1"": {""avgvalue"": 62.55811533333333, ""maxvalue"": 108.38652, ""minvalue"": 21.52784}, ""S2"": {""avgvalue"": 55.264314000000006, ""maxvalue"": 101.90556000000001, ""minvalue"": 24.994400000000002}, ""S3"": {""avgvalue"": 50.32593133333335, ""maxvalue"": 83.32932000000001, ""minvalue"": 21.89836}, ""PF1"": {""avgvalue"": 0.9027897043653886, ""maxvalue"": 0.9922998599974545, ""minvalue"": 0.6876740065806125}, ""PF2"": {""avgvalue"": 0.8632865156147693, ""maxvalue"": 0.9771560760500253, ""minvalue"": 0.6690540874289949}, ""PF3"": {""avgvalue"": 0.886095252783841, ""maxvalue"": 0.9762604567035948, ""minvalue"": 0.5704043590478922}, ""Iavg"": {""avgvalue"": 261.042016, ""maxvalue"": 453.00780000000003, ""minvalue"": 89.67212}, ""Psum"": {""avgvalue"": 152.64649466666665, ""maxvalue"": 250.0382, ""minvalue"": 76.25804000000001}, ""Ssum"": {""avgvalue"": 168.14836066666666, ""maxvalue"": 259.31376, ""minvalue"": 95.27388}, ""Vll1"": {""avgvalue"": 418.23223333333317, ""maxvalue"": 419.286, ""minvalue"": 417.189}, ""Vll2"": {""avgvalue"": 419.8404166666667, ""maxvalue"": 421.257, ""minvalue"": 418.524}, ""Vll3"": {""avgvalue"": 416.0278666666666, ""maxvalue"": 417.15, ""minvalue"": 414.615}, ""Vln1"": {""avgvalue"": 239.81738333333337, ""maxvalue"": 240.863, ""minvalue"": 238.653}, ""Vln2"": {""avgvalue"": 243.56539999999998, ""maxvalue"": 244.809, ""minvalue"": 242.207}, ""Vln3"": {""avgvalue"": 240.6811666666667, ""maxvalue"": 241.832, ""minvalue"": 239.582}, ""engy"": {""avgvalue"": 990837.2589025063, ""maxvalue"": 990837.2589025063, ""minvalue"": 990837.2589025063}, ""PFavg"": {""avgvalue"": 0.8978833333333333, ""maxvalue"": 0.971, ""minvalue"": 0.751}, ""Vllavg"": {""avgvalue"": 418.03350555555556, ""maxvalue"": 418.897, ""minvalue"": 417.0013333333333}, ""Vlnavg"": {""avgvalue"": 241.35465000000002, ""maxvalue"": 241.85266666666666, ""minvalue"": 240.75533333333334}, ""apparentEngy"": {""avgvalue"": 1098138.425946149, ""maxvalue"": 1098138.425946149, ""minvalue"": 1098138.425946149}}"
demo_t_afm16,1611722460000,1611722520000,"{""F"": {""avgvalue"": 50.08926666666667, ""maxvalue"": 50.126, ""minvalue"": 50.063}, ""I1"": {""avgvalue"": 235.9778033333334, ""maxvalue"": 464.9900400000001, ""minvalue"": 87.16012}, ""I2"": {""avgvalue"": 212.14342400000007, ""maxvalue"": 400.81472, ""minvalue"": 98.3448}, ""I3"": {""avgvalue"": 191.80334133333326, ""maxvalue"": 302.04916000000003, ""minvalue"": 81.52696}, ""P1"": {""avgvalue"": 52.015146666666695, ""maxvalue"": 110.18888, ""minvalue"": 14.18652}, ""P2"": {""avgvalue"": 45.49472733333334, ""maxvalue"": 95.11688000000001, ""minvalue"": 16.36568}, ""P3"": {""avgvalue"": 40.93774999999998, ""maxvalue"": 70.63116000000001, ""minvalue"": 11.052800000000001}, ""S1"": {""avgvalue"": 56.615979333333335, ""maxvalue"": 111.39464, ""minvalue"": 20.918680000000002}, ""S2"": {""avgvalue"": 51.70795000000002, ""maxvalue"": 97.42792, ""minvalue"": 24.046120000000002}, ""S3"": {""avgvalue"": 46.2278126666667, ""maxvalue"": 72.70356, ""minvalue"": 19.78828}, ""PF1"": {""avgvalue"": 0.8894655065348195, ""maxvalue"": 0.9934319492832258, ""minvalue"": 0.6781747223056139}, ""PF2"": {""avgvalue"": 0.8465796997632994, ""maxvalue"": 0.9839771291802407, ""minvalue"": 0.6767441860465117}, ""PF3"": {""avgvalue"": 0.8639491526905402, ""maxvalue"": 0.9714952060119202, ""minvalue"": 0.5365853658536586}, ""Iavg"": {""avgvalue"": 235.9778033333334, ""maxvalue"": 464.9900400000001, ""minvalue"": 87.16012}, ""Psum"": {""avgvalue"": 138.44762400000002, ""maxvalue"": 251.75892, ""minvalue"": 62.21596}, ""Ssum"": {""avgvalue"": 154.551742, ""maxvalue"": 257.8882, ""minvalue"": 84.28388}, ""Vll1"": {""avgvalue"": 418.56621666666643, ""maxvalue"": 419.749, ""minvalue"": 417.216}, ""Vll2"": {""avgvalue"": 420.26196666666686, ""maxvalue"": 421.388, ""minvalue"": 418.597}, ""Vll3"": {""avgvalue"": 416.7251499999999, ""maxvalue"": 418.19, ""minvalue"": 415.407}, ""Vln1"": {""avgvalue"": 240.02830000000003, ""maxvalue"": 241.136, ""minvalue"": 238.582}, ""Vln2"": {""avgvalue"": 243.7821166666666, ""maxvalue"": 244.693, ""minvalue"": 242.892}, ""Vln3"": {""avgvalue"": 241.09281666666666, ""maxvalue"": 242.668, ""minvalue"": 239.84}, ""engy"": {""avgvalue"": 990841.3571641182, ""maxvalue"": 990841.3571641182, ""minvalue"": 990841.3571641182}, ""PFavg"": {""avgvalue"": 0.8837499999999998, ""maxvalue"": 0.976, ""minvalue"": 0.716}, ""Vllavg"": {""avgvalue"": 418.5177777777778, ""maxvalue"": 419.507, ""minvalue"": 417.5456666666667}, ""Vlnavg"": {""avgvalue"": 241.6344111111111, ""maxvalue"": 242.20266666666666, ""minvalue"": 241.07233333333335}, ""apparentEngy"": {""avgvalue"": 1098142.9320775317, ""maxvalue"": 1098142.9320775317, ""minvalue"": 1098142.9320775317}}"
demo_t_afm16,1611722520000,1611722580000,"{""F"": {""avgvalue"": 50.07423333333335, ""maxvalue"": 50.105, ""minvalue"": 50.043}, ""I1"": {""avgvalue"": 226.38845266666667, ""maxvalue"": 447.5128, ""minvalue"": 98.01196}, ""I2"": {""avgvalue"": 201.80623, ""maxvalue"": 402.10212, ""minvalue"": 81.25064}, ""I3"": {""avgvalue"": 189.34838466666665, ""maxvalue"": 278.09724, ""minvalue"": 82.90228}, ""P1"": {""avgvalue"": 49.83891733333334, ""maxvalue"": 105.88708000000001, ""minvalue"": 16.81156}, ""P2"": {""avgvalue"": 42.94745466666667, ""maxvalue"": 92.95656, ""minvalue"": 12.1204}, ""P3"": {""avgvalue"": 40.196082000000004, ""maxvalue"": 63.44684, ""minvalue"": 11.479840000000001}, ""S1"": {""avgvalue"": 54.119784000000024, ""maxvalue"": 106.59044, ""minvalue"": 23.4872}, ""S2"": {""avgvalue"": 49.127184000000014, ""maxvalue"": 97.14532, ""minvalue"": 19.83852}, ""S3"": {""avgvalue"": 45.48091133333335, ""maxvalue"": 66.37332, ""minvalue"": 19.98924}, ""PF1"": {""avgvalue"": 0.8906778377370077, ""maxvalue"": 0.9934012843928592, ""minvalue"": 0.6769326167837949}, ""PF2"": {""avgvalue"": 0.8314093892406351, ""maxvalue"": 0.9825364410956975, ""minvalue"": 0.5991035856573705}, ""PF3"": {""avgvalue"": 0.8649256143909128, ""maxvalue"": 0.9559087898571293, ""minvalue"": 0.5743009739239711}, ""Iavg"": {""avgvalue"": 226.38845266666667, ""maxvalue"": 447.5128, ""minvalue"": 98.01196}, ""Psum"": {""avgvalue"": 132.982454, ""maxvalue"": 236.29128, ""minvalue"": 54.793}, ""Ssum"": {""avgvalue"": 148.72787933333336, ""maxvalue"": 246.0504, ""minvalue"": 78.99612}, ""Vll1"": {""avgvalue"": 417.42935, ""maxvalue"": 418.827, ""minvalue"": 414.488}, ""Vll2"": {""avgvalue"": 419.3340166666666, ""maxvalue"": 420.821, ""minvalue"": 415.514}, ""Vll3"": {""avgvalue"": 415.4577166666666, ""maxvalue"": 417.334, ""minvalue"": 412.071}, ""Vln1"": {""avgvalue"": 239.19005000000004, ""maxvalue"": 240.474, ""minvalue"": 237.368}, ""Vln2"": {""avgvalue"": 243.5125833333333, ""maxvalue"": 244.732, ""minvalue"": 241.129}, ""Vln3"": {""avgvalue"": 240.27613333333335, ""maxvalue"": 241.531, ""minvalue"": 238.276}, ""engy"": {""avgvalue"": 990844.983533686, ""maxvalue"": 990844.983533686, ""minvalue"": 990844.983533686}, ""PFavg"": {""avgvalue"": 0.8784666666666664, ""maxvalue"": 0.967, ""minvalue"": 0.686}, ""Vllavg"": {""avgvalue"": 417.40702777777767, ""maxvalue"": 418.8273333333333, ""minvalue"": 414.156}, ""Vlnavg"": {""avgvalue"": 240.99292222222212, ""maxvalue"": 241.81466666666665, ""minvalue"": 239.11366666666666}, ""apparentEngy"": {""avgvalue"": 1098146.9885085546, ""maxvalue"": 1098146.9885085546, ""minvalue"": 1098146.9885085546}}"
demo_t_afm16,1611763140000,1611763200000,"{""F"": {""avgvalue"": 50.430550000000004, ""maxvalue"": 50.452, ""minvalue"": 50.411}, ""I1"": {""avgvalue"": 305.5115333333333, ""maxvalue"": 489.18059999999997, ""minvalue"": 101.96208000000001}, ""I2"": {""avgvalue"": 278.8400593333333, ""maxvalue"": 519.23668, ""minvalue"": 91.20444}, ""I3"": {""avgvalue"": 237.8709093333334, ""maxvalue"": 329.71884, ""minvalue"": 149.07464000000002}, ""P1"": {""avgvalue"": 69.66466799999999, ""maxvalue"": 114.91772, ""minvalue"": 18.28108}, ""P2"": {""avgvalue"": 62.926542000000005, ""maxvalue"": 123.86044, ""minvalue"": 13.43292}, ""P3"": {""avgvalue"": 53.30317466666667, ""maxvalue"": 77.18748000000001, ""minvalue"": 23.769800000000004}, ""S1"": {""avgvalue"": 73.33407200000002, ""maxvalue"": 116.66356000000002, ""minvalue"": 24.73692}, ""S2"": {""avgvalue"": 67.71608866666666, ""maxvalue"": 125.5372, ""minvalue"": 21.99256}, ""S3"": {""avgvalue"": 57.53380133333335, ""maxvalue"": 80.34632, ""minvalue"": 36.30468}, ""PF1"": {""avgvalue"": 0.9347169759552254, ""maxvalue"": 0.9913689625607316, ""minvalue"": 0.7135173058933583}, ""PF2"": {""avgvalue"": 0.9083222381512975, ""maxvalue"": 0.9876131221719457, ""minvalue"": 0.6107938320959452}, ""PF3"": {""avgvalue"": 0.9203002602455373, ""maxvalue"": 0.9765117868124359, ""minvalue"": 0.6547310153952604}, ""Iavg"": {""avgvalue"": 305.5115333333333, ""maxvalue"": 489.18059999999997, ""minvalue"": 101.96208000000001}, ""Psum"": {""avgvalue"": 185.8943846666666, ""maxvalue"": 275.81131999999997, ""minvalue"": 104.9074}, ""Ssum"": {""avgvalue"": 198.58396199999999, ""maxvalue"": 283.52316, ""minvalue"": 118.63547999999999}, ""Vll1"": {""avgvalue"": 419.30274999999983, ""maxvalue"": 422.938, ""minvalue"": 416.635}, ""Vll2"": {""avgvalue"": 420.11748333333344, ""maxvalue"": 423.89, ""minvalue"": 417.079}, ""Vll3"": {""avgvalue"": 416.0001999999999, ""maxvalue"": 419.302, ""minvalue"": 412.787}, ""Vln1"": {""avgvalue"": 240.1337166666666, ""maxvalue"": 242.622, ""minvalue"": 237.996}, ""Vln2"": {""avgvalue"": 242.89585, ""maxvalue"": 245.081, ""minvalue"": 240.654}, ""Vln3"": {""avgvalue"": 241.8368333333334, ""maxvalue"": 244.168, ""minvalue"": 239.861}, ""engy"": {""avgvalue"": 993495.6228097512, ""maxvalue"": 993495.6228097512, ""minvalue"": 993495.6228097512}, ""PFavg"": {""avgvalue"": 0.9334833333333334, ""maxvalue"": 0.973, ""minvalue"": 0.853}, ""Vllavg"": {""avgvalue"": 418.4734777777778, ""maxvalue"": 421.90933333333334, ""minvalue"": 415.711}, ""Vlnavg"": {""avgvalue"": 241.62213333333338, ""maxvalue"": 243.60766666666666, ""minvalue"": 240.025}, ""apparentEngy"": {""avgvalue"": 1101009.6682070298, ""maxvalue"": 1101009.6682070298, ""minvalue"": 1101009.6682070298}}"
demo_t_afm16,1611745620000,1611745680000,"{""F"": {""avgvalue"": 49.953800000000015, ""maxvalue"": 50.021, ""minvalue"": 49.9}, ""I1"": {""avgvalue"": 292.2979946666666, ""maxvalue"": 449.12048000000004, ""minvalue"": 145.20616}, ""I2"": {""avgvalue"": 271.7216793333333, ""maxvalue"": 389.49816, ""minvalue"": 137.63876000000002}, ""I3"": {""avgvalue"": 238.02476933333335, ""maxvalue"": 343.10152, ""minvalue"": 146.87036}, ""P1"": {""avgvalue"": 65.71350133333334, ""maxvalue"": 103.34996000000001, ""minvalue"": 28.68704}, ""P2"": {""avgvalue"": 60.48435466666668, ""maxvalue"": 90.6832, ""minvalue"": 24.26592}, ""P3"": {""avgvalue"": 52.42910333333335, ""maxvalue"": 78.76376, ""minvalue"": 25.80452}, ""S1"": {""avgvalue"": 68.58639199999999, ""maxvalue"": 105.34072, ""minvalue"": 34.07528}, ""S2"": {""avgvalue"": 64.73350733333334, ""maxvalue"": 92.8498, ""minvalue"": 32.83184}, ""S3"": {""avgvalue"": 55.996352666666674, ""maxvalue"": 80.58496000000001, ""minvalue"": 34.615359999999995}, ""PF1"": {""avgvalue"": 0.9538698656421468, ""maxvalue"": 0.985310119695321, ""minvalue"": 0.8315395414131961}, ""PF2"": {""avgvalue"": 0.92422734454961, ""maxvalue"": 0.9807969968235634, ""minvalue"": 0.739097169089518}, ""PF3"": {""avgvalue"": 0.9317674557451644, ""maxvalue"": 0.9774002493765586, ""minvalue"": 0.7454644412191582}, ""Iavg"": {""avgvalue"": 292.2979946666666, ""maxvalue"": 449.12048000000004, ""minvalue"": 145.20616}, ""Psum"": {""avgvalue"": 178.6269593333333, ""maxvalue"": 258.49108, ""minvalue"": 116.87708}, ""Ssum"": {""avgvalue"": 189.31625200000002, ""maxvalue"": 265.88264000000004, ""minvalue"": 127.48400000000001}, ""Vll1"": {""avgvalue"": 409.3360666666666, ""maxvalue"": 410.505, ""minvalue"": 408.218}, ""Vll2"": {""avgvalue"": 410.60795, ""maxvalue"": 411.325, ""minvalue"": 409.587}, ""Vll3"": {""avgvalue"": 406.71528333333316, ""maxvalue"": 408.037, ""minvalue"": 405.368}, ""Vln1"": {""avgvalue"": 234.67165000000003, ""maxvalue"": 235.685, ""minvalue"": 233.596}, ""Vln2"": {""avgvalue"": 238.24634999999998, ""maxvalue"": 238.919, ""minvalue"": 237.474}, ""Vln3"": {""avgvalue"": 235.2931, ""maxvalue"": 236.409, ""minvalue"": 234.248}, ""engy"": {""avgvalue"": 992316.3638719004, ""maxvalue"": 992316.3638719004, ""minvalue"": 992316.3638719004}, ""PFavg"": {""avgvalue"": 0.9396333333333333, ""maxvalue"": 0.979, ""minvalue"": 0.852}, ""Vllavg"": {""avgvalue"": 408.8864333333334, ""maxvalue"": 409.7136666666667, ""minvalue"": 407.882}, ""Vlnavg"": {""avgvalue"": 236.0703666666667, ""maxvalue"": 236.54633333333334, ""minvalue"": 235.48833333333334}, ""apparentEngy"": {""avgvalue"": 1099750.9998723182, ""maxvalue"": 1099750.9998723182, ""minvalue"": 1099750.9998723182}}"
demo_t_afm16,1611745860000,1611745920000,"{""F"": {""avgvalue"": 50.01776666666667, ""maxvalue"": 50.062, ""minvalue"": 49.941}, ""I1"": {""avgvalue"": 292.90820133333335, ""maxvalue"": 528.19196, ""minvalue"": 95.50624}, ""I2"": {""avgvalue"": 264.94911799999994, ""maxvalue"": 387.39436, ""minvalue"": 121.62476000000001}, ""I3"": {""avgvalue"": 243.6145973333334, ""maxvalue"": 387.67068, ""minvalue"": 104.70016000000001}, ""P1"": {""avgvalue"": 65.212776, ""maxvalue"": 122.92472000000002, ""minvalue"": 15.50532}, ""P2"": {""avgvalue"": 59.127560666666675, ""maxvalue"": 89.76632000000001, ""minvalue"": 20.27812}, ""P3"": {""avgvalue"": 52.957774666666666, ""maxvalue"": 89.06924000000001, ""minvalue"": 16.328000000000003}, ""S1"": {""avgvalue"": 68.62145533333336, ""maxvalue"": 123.48992000000001, ""minvalue"": 22.400760000000002}, ""S2"": {""avgvalue"": 62.95145266666667, ""maxvalue"": 92.12132000000001, ""minvalue"": 28.90684}, ""S3"": {""avgvalue"": 57.188087333333314, ""maxvalue"": 90.9658, ""minvalue"": 24.57992}, ""PF1"": {""avgvalue"": 0.9339969055705425, ""maxvalue"": 0.9954231082180635, ""minvalue"": 0.6710947109471095}, ""PF2"": {""avgvalue"": 0.9268883401701302, ""maxvalue"": 0.9797535211267606, ""minvalue"": 0.688158137816368}, ""PF3"": {""avgvalue"": 0.9084859787924968, ""maxvalue"": 0.9804707425490053, ""minvalue"": 0.6642820643842616}, ""Iavg"": {""avgvalue"": 292.90820133333335, ""maxvalue"": 528.19196, ""minvalue"": 95.50624}, ""Psum"": {""avgvalue"": 177.29811133333325, ""maxvalue"": 227.27948000000004, ""minvalue"": 123.91696}, ""Ssum"": {""avgvalue"": 188.76099533333334, ""maxvalue"": 238.84096, ""minvalue"": 136.61512000000002}, ""Vll1"": {""avgvalue"": 408.5041333333332, ""maxvalue"": 409.878, ""minvalue"": 407.148}, ""Vll2"": {""avgvalue"": 409.9695833333334, ""maxvalue"": 411.25, ""minvalue"": 408.417}, ""Vll3"": {""avgvalue"": 405.7783166666667, ""maxvalue"": 406.906, ""minvalue"": 404.127}, ""Vln1"": {""avgvalue"": 234.3742666666667, ""maxvalue"": 235.433, ""minvalue"": 233.089}, ""Vln2"": {""avgvalue"": 237.66204999999997, ""maxvalue"": 239.064, ""minvalue"": 236.228}, ""Vln3"": {""avgvalue"": 234.7879333333333, ""maxvalue"": 235.851, ""minvalue"": 233.77}, ""engy"": {""avgvalue"": 992335.1948730763, ""maxvalue"": 992335.1948730763, ""minvalue"": 992335.1948730763}, ""PFavg"": {""avgvalue"": 0.9378499999999999, ""maxvalue"": 0.964, ""minvalue"": 0.89}, ""Vllavg"": {""avgvalue"": 408.08401111111107, ""maxvalue"": 408.946, ""minvalue"": 406.634}, ""Vlnavg"": {""avgvalue"": 235.60808333333338, ""maxvalue"": 236.106, ""minvalue"": 234.77233333333334}, ""apparentEngy"": {""avgvalue"": 1099771.0290022304, ""maxvalue"": 1099771.0290022304, ""minvalue"": 1099771.0290022304}}"
